CountySt,DIRSALES_FARMS12,MEDHHINC15,METRO13,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_HHNV15,PCT_LACCESS_POP15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,POVRATE15,SNAPSPTH12,2010_Census_Population,HDM,PCA,healthy_store_ratio,healthy_restaurant_ratio,sum_farms,has_food_tax,has_soda_tax,has_chip_tax,has_recfac,has_slaughter,has_fmrkt,PCA_dt_medinc,PCA_dt_allinc
"Columbia, OR",1.7502216171233853,0.48413994896410345,1.0,0.08718004635847747,-0.49281031643815876,-0.17400458122309548,0.1444408963425238,-0.509303701544367,-0.35443202131700013,0.19239144164601416,-0.6493126895913787,0.22280260693183523,-0.28221614706250814,-0.4516293483088297,0.48379137665130306,-0.8957798188835894,0.5885983110894041,0.9495472701112365,0.3722459868401697,0.8056920745819017,0.0,0.0,0.0,1.0,0.0,1.0,0.2774030233738656,0.25556757146536657
"Columbia, PA",1.3159578561183756,-0.21783963695476552,1.0,-1.576550795309673,0.11222502902825066,0.3682152867198259,-0.44502080403117755,-0.3037395910119493,-0.7653076475693978,-0.8488385966641634,0.028744424606020343,0.6515508582970162,0.007527483323829474,-0.10663749993819417,0.6824167414587232,0.9108728690353499,-0.7150584213078206,0.5149233167586906,-0.07199958416871759,1.137782475915583,0.0,1.0,0.0,1.0,1.0,1.0,-0.5754480446684709,-0.7317830974407488
"Columbia, WA",-0.2639845916795205,-0.7394690680584882,1.0,-1.0706635622961245,1.5379923573569332,0.3682152867198259,0.46390251618284595,0.9422107833256407,0.515854172823104,1.2925567805884777,-0.8839417717753533,0.16771651206979493,0.04141260138064308,1.582234825781367,-1.411100963783781,-1.2867019355423475,0.38977949860499633,0.1625523959526246,1.644368536763838,-0.5496162910697036,0.0,1.0,0.0,0.0,1.0,0.0,0.8643761155179399,1.0031231579728637
"Columbia, WI",1.596323138538883,1.1648917731453108,1.0,0.017310462075633862,-0.3045563726157247,-1.3912020553624096,-0.22133012594797905,-0.6119429404868254,-1.1217422203371044,-0.9422063202600676,-0.1046676224434862,0.6515580059404396,-1.3589129518125596,-0.8885410384513024,0.5735425273465643,-0.47240654071462673,1.094492023794425,0.11441489263000099,0.6996015273676409,1.4532795741807993,0.0,1.0,0.0,1.0,1.0,1.0,0.3461233701908938,0.2803648547724935
"Columbiana, OH",1.47526936144686,-0.4919706274001663,0.0,-0.5098003806934431,0.22361702436365075,0.5894557978497783,-0.9738257864690093,0.31340461956382953,0.04630051548970278,0.7555607527420432,0.11227524178854004,0.7475080600820911,-0.046435724770526994,0.1935464770009683,0.9401534920794022,0.7755989202154239,-0.7571898299505038,-0.12325913203986175,-0.7748328448180759,0.8056920745819017,0.0,1.0,0.0,1.0,1.0,0.0,-0.4415347281554497,-0.5651861013820005
"Columbus, NC",0.12073125279186663,-1.4577437346370699,0.0,-0.004963665949616594,-0.13465678834986047,1.9510503965363064,0.2448494995491052,1.0102147282740683,-1.3283293833777767,-1.3852975784004116,1.4083701854038946,-0.9675669546107464,1.2668604147849325,0.8010157143795894,0.5818739817382035,2.418203342422718,-2.545283340383047,-0.3494830060346986,-1.6931176561854517,0.7347981032164006,0.0,1.0,0.0,0.0,0.0,1.0,-1.6094164889056661,-1.6236604339971148
"Colusa, CA",0.06402672253786497,0.3951447436474688,0.0,1.7564097902844975,-1.1207588212858206,-0.625669821594675,2.053981284045136,-0.6774199875155853,-0.923309969726411,-0.8267141632221744,-0.2725095166143546,-1.6155595298281882,-0.3150117233426268,0.48925620734402064,-0.15248235023692472,-0.49910085773515533,0.6584995973710285,0.9903470437317542,-1.4827601839584168,1.7991769120804446,0.0,1.0,0.0,0.0,0.0,1.0,0.4044563172949286,0.46957329532037917
"Comal, TX",0.332198018703997,1.5215268934860544,1.0,0.15696110423789145,-0.04752031782919008,-1.014571123022885,1.3491336255041728,-0.2940080065397169,0.16522837122846912,-0.16553810980237932,-0.033682789969990544,-0.6040833470601484,-1.537691249872052,-1.003913127408832,0.9439015723779014,-0.6942905757030833,0.9935844194362516,-2.0711646000698893,0.10446724163100261,0.5805236222863163,0.0,1.0,0.0,1.0,1.0,1.0,0.016187549653118194,0.09562271067459571
"Comanche, KS",-1.529558186142137,-0.31540954107859476,0.0,-0.10985043124173999,1.7540117986078598,0.037645951375149304,0.10930572299119702,-1.8793779859009279,-0.10633606499223533,-0.5328624512244704,-0.8274520466131513,0.6404770444664759,-0.6815943390528618,1.7392078374011917,-1.959730278079989,1.4514125443740855,-0.8723113946942704,1.7387310479091858,2.0431151448021514,-0.8976552584244694,1.0,1.0,1.0,0.0,0.0,0.0,-0.670042407559844,-0.9770487024541845
"Comanche, OK",0.4766187439234876,-0.022877646438356294,1.0,0.6800811460025776,-1.52152958996011,0.037645951375149304,0.8344226478963984,-0.21314319105115725,0.8693202139531192,1.1461271221451441,1.013626313153405,-1.0246097970588035,0.026348991391809306,-0.18603400145002855,1.0088487691999029,1.018778135032987,-0.6098617830497097,-0.715217795675016,-0.5467003923959778,-0.4417658421101638,1.0,1.0,1.0,1.0,1.0,1.0,-0.5954544342785509,-0.6642397538561651
"Comanche, TX",0.22005820330050063,-0.6198934960924499,0.0,0.3397944748928529,1.1482629706181338,-0.08919249600723042,1.375982275293446,-1.2121735326319136,-0.30786605791805144,-1.056239669828883,-1.3264988864400815,-0.5641449265190466,0.2900581235443878,-0.44749317429178703,-0.49799542291945764,0.6564859393617669,-0.28427870601408745,-0.715217795675016,-0.07786186080682236,1.6046192018834415,0.0,1.0,0.0,1.0,1.0,0.0,0.11352743687074707,-0.36488417175864457
"Concho, TX",-1.887753435404271,-0.7778897402473228,0.0,-2.785509909782812,-0.5561169164741194,-1.053106263987631,2.003377271810221,-2.061760891644788,0.5388450160003199,0.9241328365686379,-0.05728934836832341,-1.4585257218198246,1.529558186142137,0.5998421767686515,-1.4096324278874424,-0.06920587192025422,0.6457613729467748,-0.22777672762222823,-0.3641905599849687,0.08415533089046519,0.0,1.0,0.0,0.0,0.0,0.0,1.1450314376329571,0.9021272180937132
"Conejos, CO",-0.14224449534329844,-1.1027394854514356,0.0,1.4435232939723786,-0.13670228944895954,-2.307606709113699,2.0893763591205556,0.6067639767224009,-1.1789520344976572,-0.8346553861171219,-1.5135889315270525,-1.5464985139723868,0.8056920745819013,0.7122165354208195,-0.9216213415452414,-0.6831778069051377,1.8070988869822,2.085355566031827,0.9416998217386928,-0.7055299818373915,0.0,1.0,0.0,0.0,1.0,0.0,2.514984854665854,2.462522920556913
"Contra Costa, CA",0.9614293430232357,2.0548142117713946,1.0,0.5793212474016625,-0.9199602339103855,-0.7347981032164006,1.3338210621304354,-1.6433799888737384,-0.003964380656914393,-1.1113129163549424,0.7268939302598083,-1.367318897491229,-1.002056477837372,-1.371501611536855,2.239354055281193,-2.0346278046753627,1.414756407473797,1.5444351756798707,-0.03844139562693425,1.780488568962067,0.0,1.0,0.0,1.0,0.0,1.0,0.09488669569630304,0.21576360617880952
"Converse, WY",-0.022584156380876554,1.5835917386138108,0.0,0.7847143771027534,-0.8013816920748513,-0.3574957320533234,0.4668648503925214,-1.6325022204824915,-0.5259804550947563,-0.7805944341460752,-0.8413114110040826,0.3160646478459066,-1.4678604169994043,-1.3526408129929477,-0.5120605851503511,-0.4420104957908049,0.4700872098881177,-0.22777672762222823,0.48365796677876627,-0.12958231367213702,0.0,0.0,0.0,1.0,1.0,1.0,-0.5471672060432811,-0.7191589537443863
"Conway, AR",-0.7970440901329314,-0.3276610320670107,0.0,0.3390092625006619,0.31709818426400294,1.053106263987631,0.048812493932657054,0.769983475746136,-0.1863162492391689,0.04060082517093653,0.832386155313921,-0.2187553797762906,0.436239926210473,0.340304412621653,-0.16036179101014192,1.102440367015165,-1.1978555914209512,-0.8976552584244694,0.6165409744753192,-0.20978711012927295,1.0,1.0,1.0,1.0,0.0,1.0,-0.9877187949582218,-0.8330170119924134
"Cook, GA",-1.4079051458418632,-1.4535140307247492,0.0,1.2472767558024929,-0.6236593153484222,0.46820270264667296,0.42729610823915576,0.4529038596281575,-0.49476528306520695,0.06377987639736804,1.310464278403769,-0.8242855475366079,1.2753024746021526,1.597065125478646,-0.31871571855867403,0.9381634756431265,-0.8003187184908026,-0.7799242980174863,-1.1895222157453642,0.12958231367213702,0.0,0.0,0.0,0.0,0.0,0.0,0.13283185103128148,0.1609092472792254
"Cook, IL",-0.04517983902747526,0.8607822671596648,1.0,0.1693786843770179,-1.0551248936316477,-1.1400769252954,1.3157960200595245,-2.0180078683858182,-1.018591422516132,-1.0797086430762286,1.2314336018845553,-1.4778553693421301,0.19442151365869756,-0.3309170136615069,3.165528393034099,-0.027479754913689154,0.6806487909347011,1.7993662646100101,-0.7605186047446642,0.1867561210637371,1.0,1.0,1.0,1.0,1.0,1.0,0.12757682491652755,0.12458527274043962
"Cook, MN",-1.061884134877072,0.30003592232777604,0.0,-2.07112729772267,1.0201603389714724,-0.8302341575863221,-1.1276180170034782,0.6652861858008405,0.664522969677008,-0.30603884573118023,-0.9118342229302249,0.034809279016534495,-0.758004233319085,0.03393558047540389,-1.2684259399454096,-2.0681399802815155,1.501500769476416,0.8643650473631331,0.9416998217386928,-0.842694365194144,0.0,1.0,0.0,1.0,0.0,1.0,1.3085356122418965,1.393453881179357
"Cooke, TX",0.8552868016470969,0.6926767609530055,0.0,0.8467761769242973,0.05840651988140689,-0.3150117233426268,1.0335035282478533,-0.8092256444385624,-1.0061290745101048,-0.6284132563373773,0.1969518429488074,-0.3498231647152644,-0.3150117233426268,-1.2366051752787466,0.2936873886248152,0.61816875303216,-0.15283253132591904,-1.109377725663068,0.6327781980976716,0.986671300613364,0.0,1.0,0.0,1.0,1.0,0.0,-0.5979484884695462,-0.7261719507826817
"Cooper, MO",0.09423192523971015,-0.04141260138064336,0.0,-0.24091850533376197,-0.09575606149226956,-0.01129135828113005,-0.9027955805410075,0.33182643009671947,0.3912748798909362,0.45761761263868134,0.6027137278248134,0.16920976480253,-0.09801306125907777,-0.9262809639544297,-0.29944448102434607,1.8527996624567682,-1.1194123389649653,-1.2781367835433017,-0.8741051853162515,0.02007444749317332,1.0,1.0,1.0,1.0,1.0,1.0,-1.093101990670525,-1.2281100806270593
"Coos, NH",0.8337809991251108,-0.7261727845270776,0.0,-1.4922285842432987,0.8590231785325602,0.5106307929450435,-1.0142077122245434,0.7529121136087578,-0.3785819113585509,-0.0794192253004647,-0.5976565368561111,1.1026794684264216,0.1816519767075725,1.0447078158972367,0.16865186207038618,-0.2318596364145516,-0.1393951812028049,-0.8196556973718009,0.5379803848163829,0.9089749223179646,0.0,0.0,0.0,1.0,0.0,1.0,0.32666266898377794,0.3769412005268643
"Coos, OR",1.2127505015980073,-0.8890365009342368,0.0,-1.482599084423714,1.2641046448462974,0.6943105320478632,0.3548030650889751,-0.43983537379210935,-0.6386182699374514,0.34486530305598095,-0.689489265592299,0.0037230510088114236,0.568685529724306,0.43358934807527816,0.6320359169331969,-0.5948693405498517,-0.0738347470689198,1.3432866315231822,1.0851200811478323,1.2502418557878947,0.0,0.0,0.0,1.0,0.0,1.0,0.4968128765911056,0.2518668618128669
"Copiah, MS",-0.4403831045648589,-1.42165213451443,1.0,0.6764683409855992,-0.5614441252994813,1.5669896232638023,-0.1964790085643676,1.1559711703716489,0.38740565033445307,1.0358326669439477,1.9793604813927317,-1.4249931259149395,1.4979965988053374,1.398682190966824,0.10174950725112691,1.468485033178292,-1.6742184358585597,-1.109377725663068,-0.1714577311709981,0.02007444749317332,1.0,1.0,1.0,1.0,1.0,1.0,-0.7615293207388825,-0.5829717449447263
"Corson, SD",-1.887753435404271,-1.8525804965643662,0.0,2.5010982812026685,-1.4313070004700947,0.8845926423808339,-0.2008439702726568,2.613570795837059,1.8368773496406878,3.0867208410985256,-1.9925751804836713,-1.9906872337840984,5.19933758270342,1.5591578376698894,-1.4168674927883234,2.1420834784206906,-1.84349242722082,1.1448959732150612,0.9416998217386928,-1.537691249872052,1.0,1.0,1.0,0.0,0.0,0.0,-0.654064571488054,0.43432788466805805
"Cortland, NY",1.164443705970982,0.2555740124970221,0.0,-0.7577714806314474,-0.7314290253259622,-1.2529876254001933,-0.35472840426353563,-0.10758969390077795,-0.6935538282481075,-0.5121041202844892,-0.045747220845260325,0.564153214226508,0.19442151365869756,0.14165429011254768,0.4835257857516979,-0.436239926210473,0.9775472583281007,0.06151263655249807,0.5583922312531165,0.5924436358814612,0.0,1.0,0.0,1.0,1.0,1.0,0.8131351832654847,0.9712890490610825
"Coryell, TX",0.2743914878600369,-0.10684125890701346,1.0,1.3679116099661839,-2.309822952128016,-0.8735150946146939,1.0443265787936502,-0.9225754619361393,1.3645409458386566,0.498984276683263,0.9791683689081725,-0.9141949911409702,0.1663673486153113,-1.6913831696159844,0.7447533837586144,-0.011493972587485517,0.5090914347604588,-0.8039576712814882,-0.5578973289955181,0.8808881195869303,0.0,1.0,0.0,1.0,0.0,0.0,0.5774195425676846,0.12399536857359206
"Coshocton, OH",0.9165865035350885,-0.5621905211122554,0.0,0.295402846623412,0.15571298116046223,1.4250105407895468,-1.7374706606757486,1.2708512964502952,-0.04368170452987884,0.6059364965135675,-0.16556908653749638,1.2215665634870077,0.026348991391809306,-0.5650340592320565,0.2599651587543032,0.406267338013757,-0.9695316895899062,0.026348991391809306,-1.7320152650181135,0.6596016276070807,0.0,1.0,0.0,1.0,1.0,1.0,-0.6087819348009593,-0.7084451615409928
"Costilla, CO",-0.5365310368678038,-2.4165814306907665,0.0,-0.8305891924791803,1.5232784845114842,-1.2529876254001933,2.291608348674881,2.225803492995865,2.046683675774438,2.83064148808919,-1.3665058059742181,-1.9559815083139809,1.7164151476324765,5.19933758270342,-1.5068196934684124,-1.48180728185781,1.4833824803802806,0.5954367721535958,2.225823202442786,-0.842694365194144,0.0,1.0,0.0,0.0,0.0,0.0,3.035007216059089,3.6812662734992694
"Cottle, TX",-1.887753435404271,-1.292960251060813,0.0,-0.01755447300156255,1.6969366288201946,0.5106307929450435,1.2356508043993233,2.479930725984661,2.0454338525374416,2.5628591536800664,0.7059225633122289,-0.664915014784226,0.9574536341270139,1.3179349312000297,-2.072419463816686,0.6611618742897374,-0.6429036041322771,-0.22777672762222823,-0.3641905599849687,-0.7496700441538359,0.0,1.0,0.0,0.0,0.0,0.0,0.187140614780839,0.5180309999859074
"Cotton, OK",-1.061884134877072,-0.419305449792559,1.0,0.4863760577696778,0.33206827211918033,1.3846282582878238,0.38266325267187823,1.6566097309084966,1.7989706278038786,2.0538591147271257,0.09293341408190636,-0.3373873228963656,0.2900581235443878,0.40688136393112995,-1.134639728766674,1.3045117739587018,-1.515651199808664,-0.715217795675016,0.25490199055947255,-0.33750567379756014,1.0,1.0,1.0,0.0,0.0,0.0,-1.2466610927284978,-0.9963181802289426
"Cottonwood, MN",0.12073125279186663,0.21683500530735694,0.0,0.2264722981852168,1.2270692824860245,-0.3574957320533234,0.45374141033022747,-0.0926167721129631,1.0930858888009582,0.9654172413221216,-0.33365693093181925,0.15656722631820547,-0.22648937660749202,-0.6090663420595326,-0.6267299920184612,-1.020888417483279,0.7441512407114617,0.5954367721535958,-1.4146976723207718,-0.842694365194144,0.0,1.0,0.0,1.0,1.0,0.0,0.6046170456084549,0.5293153302623961
"Coweta, GA",-0.30316809532887196,1.472062807770908,1.0,1.2823075640797945,-1.4574211952814715,-0.17400458122309548,0.5093576084678364,-0.5046497764880228,0.4377165561530856,0.1573565603304888,1.0198357277912482,-0.5575287666056791,-0.8074289049225601,-0.25484319891642465,1.0187071127020746,0.48597260052096536,-0.13192974630045012,-0.22777672762222823,-0.26503339558742,0.287442172763095,0.0,0.0,0.0,1.0,0.0,1.0,-1.0775611766465727,-0.7682146754867858
"Cowley, KS",0.1931431668132398,0.08747511712056869,0.0,0.42523943854837154,0.03159101943930574,0.0879329975415462,0.6997070261616355,-0.23299673955530142,0.8231714144614788,0.7953447028712197,0.20358392013224003,-0.22912149723389622,0.05522908732975672,-0.475460933850473,0.2445078166371242,0.48365796677876627,-0.26053921413337255,-0.22777672762222823,0.6564859393617669,-0.12958231367213702,1.0,1.0,1.0,1.0,0.0,1.0,-0.31699952574362067,-0.3863290217806062
"Cowlitz, WA",1.3912020553624096,0.32017787238146994,1.0,0.3197707775426785,-0.07161189296924755,0.33352404954762194,0.6053851826444102,-0.7934324765838977,0.2710799393810603,1.0388053211349952,-0.43318998983061413,-0.06618367492061211,0.11567779147481824,0.2600899724761786,0.9124223882106648,-0.5872436472577979,0.1519210998377214,-0.43649251436231445,-0.05877805495013731,0.9534930016811651,0.0,1.0,0.0,1.0,1.0,1.0,-0.05397905630203381,0.014670575792534002
"Craig, OK",0.3508168892660524,-0.6257272377395195,0.0,-0.20776082456973877,0.4621269555427405,0.8126540791496972,-0.24992181676969422,-0.6991089088771401,-0.14644735968591538,-0.3468046699775919,0.24240169229913633,-0.7927607531500156,0.5034973903918749,-0.08688361240573819,-0.4363418461260412,2.3072956981387676,-1.9254563184614677,-1.109377725663068,0.800496097974559,0.4640071225613518,1.0,1.0,1.0,0.0,1.0,1.0,-1.523903793442971,-1.8073122524711531
"Craig, VA",0.006272884668573728,0.08578878041436386,1.0,-0.6676916461724699,0.3621420169115039,-0.13084756386518512,-1.8519349110066277,0.6722472539547616,-0.6453358346578899,-0.4619938189901909,-1.824555935803749,2.420663153561553,-0.5790394381393529,-0.8685984878491908,-1.264009414004112,-0.460124978512438,0.3398391115124254,1.1448959732150612,0.9416998217386928,-0.36955818561240195,1.0,1.0,1.0,0.0,0.0,0.0,0.2844617518204608,0.16651650649458383
"Craighead, AR",-0.5365310368678038,-0.47148476882195856,1.0,0.6583192294389635,-0.9964812965836708,0.8126540791496972,0.21151041059467435,-0.03326504001523771,-0.20340750665793367,0.48891966965326594,0.9029297365907462,-0.3240013806106424,0.3749364799738839,0.1771588326541128,0.8751162727065173,1.116110112424832,-1.0872791294567186,0.5307448590321737,-0.5607249651948629,-0.6104835432900302,1.0,1.0,1.0,1.0,1.0,1.0,-0.7847798818652318,-0.8710503488753173
"Crane, TX",-1.4079051458418632,1.41809648001243,0.0,1.687912390455148,-1.2158764530082338,-1.014571123022885,2.0527401348806196,-2.194609311154723,-0.8698807233977038,-1.0624617993153211,0.21966566277505478,-1.5989763009126385,-1.1546146901626584,0.8017359435346668,-1.3638680718802565,1.2346174514936044,-0.24016850028245126,-0.715217795675016,-0.3641905599849687,-1.4284820653066659,0.0,1.0,0.0,0.0,0.0,0.0,-1.151143187432674,-1.0541489260276875
"Craven, NC",-0.39113737482256405,0.0821229462700201,1.0,0.03132661288338464,-0.11994362952684101,-0.3150117233426268,0.44184891271826066,0.2610765967906583,0.6241812055963207,0.2840788753106056,1.177206346271226,-0.736924826199884,0.007527483323829474,-0.24051752843549726,0.9168607786530873,-0.30185478817024713,0.35629525671677603,-0.9967504801452295,-0.8462785026808521,-0.20978711012927295,0.0,1.0,0.0,1.0,0.0,1.0,0.30327206633401227,0.3473906735190988
"Crawford, AR",0.49780907548583325,-0.050047897981515266,1.0,1.075196819728696,-0.6799572230763345,0.1714577311709981,0.44259704758773005,-0.13231798585012125,-0.1727535130669842,0.29716838658636957,-0.14392257930587926,-0.0032637575209926183,-0.09801306125907777,-0.7235435293346105,0.6213313605351064,0.8716792497377875,-0.5850718706258632,-0.22777672762222823,0.13971029888186212,0.6689874188874999,1.0,1.0,1.0,1.0,1.0,1.0,-0.5532160040583209,-0.7380627939091815
"Crawford, GA",-0.4878930103874749,-0.3461373285328624,1.0,-0.20865941915118805,-0.7089389739886899,0.8126540791496972,-0.2863390718749511,0.9635585347040024,-2.0528998778444962,-1.8461542434818545,1.1819251622996447,-0.5299447221120656,0.86072523825827,-0.03132548408605211,-0.5790765271883783,0.5820090863157499,-0.7651015587993357,-1.4390013150939502,-0.3641905599849687,0.11441489263000099,0.0,0.0,0.0,0.0,0.0,0.0,-0.5430994328167977,-0.3330805507059431
"Crawford, IA",-0.6533766109715354,0.4604864104880524,0.0,1.0844227802543387,0.18554350789627638,0.29267606076175356,1.3271861282163717,0.14443842909059235,0.5210311553318694,0.4010037227977697,-0.1354328861686348,-0.5379716225353244,0.026348991391809306,-0.3860436467888952,-0.32447841197579885,-0.570160906376916,0.17098513654286043,0.06151263655249807,0.8179015356232605,-1.0272467187906675,0.0,1.0,0.0,1.0,1.0,1.0,-0.12502003832476324,0.035678176623855196
"Crawford, IL",0.006272884668573728,0.25189003344129773,0.0,-0.9936008044174163,0.30939683208907826,-0.17400458122309548,-0.5405370833974138,-0.2949573418076242,-0.3383526106358594,-0.5817962178814126,0.43637467689058007,0.35861681896217856,-0.28221614706250814,-0.24951757639237337,-0.21874988833754858,0.7513327030392748,-0.30138905549071476,0.6800125783688009,0.34548507371979836,-0.5063476573610789,1.0,1.0,1.0,0.0,0.0,1.0,-0.46343530872745614,-0.5102190637801789
"Crawford, IN",-0.2639845916795205,-0.5966904263736322,0.0,-0.0064494410180266325,-0.180641044292246,0.7731401540191062,-1.0710822052976574,0.9149320263158267,-0.36364238977379415,0.1539118488108425,-1.2494443022695947,1.4320243843059657,0.568685529724306,-0.008427614939455323,-0.6937364173600918,0.43072729929545744,-0.6468528123541736,-1.3249576888929775,2.5117912497307806,-0.8976552584244694,0.0,1.0,0.0,0.0,0.0,1.0,-0.26394749489145225,-0.22661595094350112
"Crawford, KS",0.03513515136381242,-0.9646039688036006,0.0,-0.36578326818477785,-0.48985534987834056,0.2110697649159576,0.22506142527208453,0.2037610212947202,0.7255274431564971,0.903023955539661,0.06402627095526532,0.14272746202021627,0.6363865203698567,-0.40302939697481815,0.3063855973242911,0.5669828249595857,-0.3884169259472395,-0.3321980187039972,1.0230724362349184,-0.10305676609118128,1.0,1.0,1.0,1.0,0.0,1.0,0.23075951997458083,-0.0614907386845277
"Crawford, MI",-0.8716792497377877,-0.6530117878299503,0.0,-1.1793584169609845,1.1216923580206566,0.037645951375149304,-0.925332289306038,1.0357685241396273,-0.028821247688585204,0.8086039960328965,-0.8640276984911575,1.1997098796298777,0.35749573205332313,0.8698473015857247,-0.4895954470715496,0.4954295657333531,-0.24878579002641368,-1.4390013150939502,-0.1371769993450496,-0.9594395929302966,0.0,0.0,0.0,1.0,0.0,1.0,0.1702886543995263,0.30886511279102946
"Crawford, MO",0.45424895715848385,-0.9240704391452211,0.0,0.37857094488803084,0.16505704617867076,-0.27048547902722114,-0.7692408680372819,0.4093284543135215,-1.227081798134542,-0.8164576498706911,-1.0055672006095466,1.1536278417903005,0.6831778069051373,-0.3317588161101099,-0.039392651436405406,2.004076311715938,-1.132058937247694,-1.109377725663068,0.10053459398770496,-0.36955818561240195,1.0,1.0,1.0,1.0,1.0,1.0,-0.5389127992334403,-0.7561164665369362
"Crawford, OH",0.1650954314192633,-0.5794228690105271,0.0,-0.05656833596350268,0.5375475529761579,0.8845926423808339,-1.0095927264501512,0.40215728272074297,0.3076913717254052,1.122160124917221,-0.2333450941235975,1.1739563226379846,0.24584036910272783,-0.46965992641148147,0.3924693928391861,0.42786418993137465,-0.7060874164108917,0.1625523959526246,-1.2443300730110356,-0.5063476573610789,0.0,1.0,0.0,1.0,0.0,1.0,-0.3342711859031298,-0.5281776554758036
"Crawford, PA",1.6299924006834738,-0.10684125890701346,0.0,-0.31074033781929866,0.2421566591067385,0.29267606076175356,-1.4204784575829066,1.079398622344279,-0.5890301443379232,-0.341715555965703,0.011854226138170347,0.9208828380388179,0.05522908732975672,-0.0013059659512934948,0.8302448079387366,0.24327777591461322,-0.23890004092757186,1.544125094237387,0.48365796677876627,1.2867019355423475,0.0,1.0,0.0,1.0,1.0,1.0,-0.17057193312034608,-0.011467405736645175
"Crawford, WI",0.49780907548583325,-0.2039401146522488,0.0,-0.3335062209223012,0.6708397596611935,-0.6752774632720802,-1.4667195292592097,0.3026008183848181,-0.5090322166654841,-0.29924068881382493,0.020860635912169367,1.058191701575095,-0.07912030015842841,0.298942642786808,-0.34910778116051683,-0.6333171952445414,0.7646150657540662,1.1448959732150612,0.9416998217386928,0.47802468927861064,0.0,1.0,0.0,0.0,0.0,1.0,0.8952992805626561,0.9005744930952732
"Creek, OK",1.2049354338870706,0.041532687270663234,1.0,0.6029375585008708,-0.1930865216270051,1.505747005712341,-0.06658017641349577,-0.2512683598387545,0.13214685401899035,0.2463831300918197,0.12124716202398188,-0.36095925315872585,0.11567779147481824,0.05466045075706821,0.7050431789231946,1.4778595032896429,-1.634768176084714,-1.3716572255726536,-0.007527483323829335,0.9377977680303106,1.0,1.0,1.0,1.0,0.0,0.0,-1.661724627431769,-1.6497689071736263
"Crisp, GA",-1.1619759226681268,-1.9097914817062327,0.0,1.0023839970812334,-0.48682581899231947,1.2502418557878947,-0.03952521007736513,0.5684295710654661,-0.910575324071036,0.2037067785839535,1.7899112953819905,-1.2484426237383222,2.0252388632743368,1.8406895161939434,-0.07850288933285393,1.3912020553624096,-1.5044440425101073,-0.06276962995222422,-1.135284209184952,0.3722459868401697,0.0,0.0,0.0,1.0,0.0,1.0,-0.27827575061278087,-0.21484170669523106
"Crittenden, AR",-1.280981397513278,-1.0662481715177303,1.0,1.6035414181690455,-1.3612286623709653,1.8658520907135032,-0.45501031095263955,0.029234067234881148,-0.5127099212336967,0.12409424917718422,1.987559352605178,-1.4392169822513137,1.4790043989044603,1.135286425219092,0.5035195774530854,0.6564859393617669,-1.3675980408108186,-0.4358150390966173,-1.6640817375143429,-0.7055299818373915,1.0,1.0,1.0,1.0,0.0,0.0,-0.6831465024909951,-0.6018055011635479
"Crittenden, KY",-0.07408727446138587,-0.7413876038411351,0.0,-0.22849020899793962,0.6090142069522716,1.1281436452787637,-2.225749847863111,1.389705487834076,-1.5377053370473055,-1.4047909135409649,-0.2521634841379584,1.6199746541758482,0.6533766109715351,-0.4179535824084603,-0.8091681743595582,1.7496067289107655,-1.6350773965949241,0.5954367721535958,-0.3641905599849687,0.4640071225613518,0.0,1.0,0.0,0.0,0.0,1.0,-1.1592487113776686,-1.1508666262934948
"Crockett, TN",-1.280981397513278,-0.9262290239761432,1.0,0.44101287992212623,0.2012552070001799,1.0932722699878596,0.6773455026771936,0.41404371197488954,-2.0113249929352475,-1.9589333828157234,0.8903178528105206,-0.40674450152617503,0.6363865203698567,0.9069973986880997,-0.46680813961649104,2.392074621705163,-2.122671227003704,-0.6195781807120453,-2.483412964546469,-1.0978447837084992,1.0,1.0,1.0,0.0,0.0,1.0,-1.5281388631101085,-1.5443865715055698
"Crockett, TX",-1.061884134877072,0.6349599636936507,0.0,1.1487781318434664,-0.28469465364876856,-0.48648036042064524,2.2679611829010002,-1.9834700854363412,-0.9763380510332107,-1.2616179529942786,-0.7378690591243298,-1.7981165028165342,-0.3816746537655627,-0.9569869728919107,-1.4759822637227935,-0.3414926558588935,0.49166471326079914,0.36553147697296934,0.6564859393617669,0.22134370153416588,0.0,1.0,0.0,0.0,0.0,0.0,0.08361402076996344,-0.23997700690476637
"Crook, OR",1.0909945623603086,-0.19016396799120838,0.0,-0.4952904236944544,0.9766248296341141,0.5894557978497783,0.5378905334510611,-0.7177475874460718,-0.1754061371500435,0.8015287071494932,-1.5364715068320127,0.16269601845044904,0.14985263570524862,0.81816216070163,-0.17005936455005088,-0.9960504576581996,0.15227422016690423,0.6611618742897374,0.012546016181542559,0.20594120689980255,0.0,0.0,0.0,1.0,0.0,1.0,0.27411150399294776,0.24600394729553748
