CountySt,AGRITRSM_OPS12,BERRY_FARMS12,CONVS11,CSA12,DIRSALES_FARMS12,FFR11,FMRKT13,FSR11,GHVEG_FARMS12,GROC11,MEDHHINC15,METRO13,ORCHARD_FARMS12,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_LACCESS_HHNV15,PCT_LACCESS_POP15,PCT_LACCESS_SNAP15,POVRATE15,RECFAC11,SLHOUSE12,SNAPSPTH12,SPECS11,SUPERC11,VEG_FARMS12,2010_Census_Population,HDM,PCA
"Chesterfield, VA",2.302585092994046,1.0,4.912654885736052,1.0,2.5649493574615367,5.332718793265369,1.0,5.313205979041787,0.0,3.713572066704308,11.226669042463126,1.0,1.6094379124341003,3.261661510564293,2.341485156667854,2.2082744135228043,0.36892603087311104,3.5975878949265785,0.997699476186954,1.9315214116032138,1.0,0.0,0.44017058070836335,1.0,1.0,1.791759469228055,12.664244049269273,5.644739934022418,-1.2484226632246056
"Cheyenne, CO",2.0794415416798357,0.0,1.0986122886681098,0.0,1.791759469228055,0.6931471805599453,0.0,1.0986122886681098,0.0,1.0986122886681098,10.832102034099115,0.0,0.0,3.199073197508021,2.8828392233442384,1.8718021769015913,0.04626357980348994,3.522501775091433,0.8870760893908464,2.4595888418037104,0.0,0.0,0.7262123811081711,0.0,0.0,0.0,7.515344571180436,5.486869473092628,-2.335851218676533
"Cheyenne, KS",2.0794415416798357,0.0,1.0986122886681098,1.0,2.833213344056216,0.0,1.0,1.3862943611198906,0.0,1.6094379124341003,10.694464463438248,0.0,0.0,3.0593303305625263,3.269655414151875,2.617395832834079,-2.3834196440928537,2.258281843326443,-0.711374733657004,2.509599262378372,0.0,0.0,0.5578004211538018,0.0,0.0,0.0,7.9105906122564775,5.625820933186489,0.01625669195699318
"Cheyenne, NE",1.791759469228055,1.0,1.9459101490553132,0.0,2.8903717578961645,2.302585092994046,1.0,2.4849066497880004,1.0,1.3862943611198906,10.95527025384744,0.0,1.0986122886681098,3.1757507202247246,2.767776200611869,2.028148247292285,0.19644740965921462,2.939743686141389,0.04881247725382673,2.1972245773362196,1.0,0.0,0.40321121265972487,1.0,1.0,0.0,9.210140351973516,5.6798312538336875,-1.5903960252687517
"Chickasaw, IA",2.0794415416798357,1.0,2.3978952727983707,1.0,3.784189633918261,1.3862943611198906,1.0,2.833213344056216,1.0,1.0986122886681098,10.960565787674572,0.0,1.3862943611198906,3.1945449123064864,2.9497518890539283,2.341805806147327,1.022874065145687,2.7139355345023515,0.1061191635117566,2.1400661634962708,1.0,0.0,0.6610305317211631,0.0,0.0,2.9444389791664403,9.428591977209965,5.799395638859147,-0.4805317360467435
"Chickasaw, MS",1.9459101490553132,1.0,2.833213344056216,0.0,2.3978952727983707,2.302585092994046,0.0,2.0794415416798357,0.0,1.3862943611198906,10.37152049124621,0.0,1.3862943611198906,3.269110601463412,2.6702391039999034,2.7212954278522306,1.583971323741484,1.373871909983831,-0.4257702742458381,3.2809112157876537,0.0,0.0,0.6955558528783069,0.0,0.0,3.2188758248682006,9.763765609360991,6.250940027669582,2.4704535690995115
"Chicot, AR",1.0986122886681098,1.0,2.3978952727983707,0.0,1.6094379124341003,1.9459101490553132,1.0,2.0794415416798357,0.0,1.791759469228055,10.30788542468387,0.0,1.9459101490553132,3.139172042686264,2.902073272353672,2.7212954278522306,2.551355282219674,4.099542971382908,2.8370706743945453,3.4468078929142076,0.0,0.0,0.8349517141203129,1.0,0.0,0.6931471805599453,9.375854810453756,6.2051636395941925,2.2752979117905423
"Childress, TX",2.8903717578961645,0.0,1.791759469228055,0.0,1.0986122886681098,1.9459101490553132,0.0,2.302585092994046,0.0,0.6931471805599453,10.538263819769744,0.0,1.6094379124341003,3.064204250065374,2.7163947793981174,2.1972245773362196,1.1978382557001694,3.7878671447150065,2.2271033554566126,3.104586678466073,1.0,0.0,0.5510362492943033,0.0,1.0,0.0,8.859505484519133,6.015181073725298,-0.21025827798490643
"Chippewa, MI",2.772588722239781,1.0,3.2188758248682006,1.0,3.9889840465642745,3.258096538021482,1.0,3.4657359027997265,1.0,2.5649493574615367,10.656623858910045,0.0,2.5649493574615367,3.0018144664617856,2.6815690397616634,2.4932054526026954,1.1855413328518203,3.0098511268049113,1.3987097255372911,2.9806186357439426,1.0,0.0,0.6163963080968341,1.0,0.0,2.9444389791664403,10.558932865912062,5.912421339767529,0.3355954113835022
"Chippewa, MN",1.9459101490553132,1.0,2.0794415416798357,0.0,3.044522437723423,2.1972245773362196,1.0,2.4849066497880004,0.0,1.6094379124341003,10.837539613988925,0.0,2.1972245773362196,3.1536994239552434,2.9596414532120123,2.2300144001592104,0.5724576914442653,2.0285402207238192,-0.9576103814541504,2.4069451083182885,1.0,1.0,0.5858925800331384,0.0,1.0,3.1354942159291497,9.42875274891449,5.549853992363464,-1.4068423877365446
"Chippewa, WI",2.0794415416798357,1.0,3.4339872044851463,1.0,4.672828834461906,3.367295829986474,1.0,3.9512437185814275,1.0,2.6390573296152584,10.88198283395394,1.0,3.5553480614894135,3.1598241061159196,2.6613407036437544,2.1041341542702074,0.8551136493794188,2.6964712679092275,0.7764303057896349,2.379546134130174,1.0,1.0,0.47985608154657816,1.0,1.0,3.4965075614664802,11.04156091008515,5.769570215194204,-1.1882959290922617
"Chisago, MN",1.791759469228055,1.0,3.258096538021482,1.0,4.68213122712422,3.258096538021482,1.0,3.4339872044851463,1.0,2.302585092994046,11.156764674546208,1.0,3.7376696182833684,3.2463495270316782,2.4503822731626377,2.128231705849268,1.190602632394591,2.2986438889424914,-0.2786649927836454,1.840549633397487,1.0,1.0,0.29373458623073034,1.0,0.0,3.7376696182833684,10.89464454042269,5.5345745570076295,-1.6958087474973997
"Chittenden, VT",3.044522437723423,1.0,4.553876891600541,1.0,5.298317366548036,4.672828834461906,1.0,5.1647859739235145,1.0,3.8066624897703196,11.114118144526131,1.0,3.1354942159291497,2.995860024393505,2.424543500086836,1.8718021769015913,0.3798260204849099,2.8717018740704594,0.5091054513173292,2.341805806147327,1.0,1.0,0.6237481982282895,1.0,1.0,4.59511985013459,11.961098787566762,5.503704196272987,-2.301362503376241
"Choctaw, MS",2.5649493574615367,0.0,1.6094379124341003,0.0,2.3978952727983707,1.6094379124341003,1.0,1.6094379124341003,1.0,1.6094379124341003,10.473619282199527,0.0,1.3862943611198906,3.19051438666015,2.8556777883173416,2.760009940032921,1.760748132543945,1.1546654069494684,-0.6974209240054486,3.1986731175506815,0.0,0.0,0.7363722286328165,0.0,0.0,2.3978952727983707,9.053335623166017,6.083815808172168,1.969958750222018
"Choctaw, OK",2.6390573296152584,1.0,2.4849066497880004,1.0,2.6390573296152584,2.1972245773362196,1.0,1.9459101490553132,0.0,1.0986122886681098,10.327839836362775,0.0,3.970291913552122,3.1861868409074674,2.8984141603499833,2.740840023925201,1.814462335944105,3.8793497338661265,2.5770671883120264,3.3978584803966405,0.0,1.0,0.751296774490794,0.0,1.0,0.6931471805599453,9.629379600111465,6.491785186228825,3.7435979501200056
"Chouteau, MT",2.833213344056216,0.0,0.6931471805599453,0.0,2.70805020110221,0.6931471805599453,1.0,1.9459101490553132,0.0,1.3862943611198906,10.603610346832498,0.0,0.0,3.283973281522209,2.8530415667572413,2.0918640616783932,1.5277727942641215,4.268459949347121,2.44736605810653,2.8678989020441064,1.0,1.0,0.41087052647561145,1.0,0.0,1.0986122886681098,8.66785206770135,5.7375395714543345,-1.3017181596110936
"Chowan, NC",0.0,1.0,2.4849066497880004,1.0,2.833213344056216,2.70805020110221,1.0,2.3978952727983707,0.0,1.6094379124341003,10.616290290754515,0.0,1.6094379124341003,3.110076850257831,2.978481649954527,2.5877640352277083,1.6782212599724422,3.141784724346717,1.3968416014109306,2.9652730660692823,1.0,0.0,0.8293630478185378,0.0,0.0,3.5553480614894135,9.601909374892236,5.862778539479937,0.5265694219337291
"Christian, IL",0.0,1.0,2.9444389791664403,1.0,2.8903717578961645,2.8903717578961645,1.0,3.2188758248682006,0.0,2.0794415416798357,10.800411961919318,0.0,1.9459101490553132,3.106594866535554,2.863185617631378,2.3513752571634776,0.5001134289321483,2.401121684149253,-0.23081047722183903,2.5416019934645457,1.0,0.0,0.6442689591135851,0.0,1.0,0.6931471805599453,10.457372665762566,5.850764665004847,-0.3057027685298305
"Christian, KY",3.258096538021482,1.0,3.044522437723423,1.0,3.9889840465642745,3.9318256327243257,1.0,3.5553480614894135,1.0,2.70805020110221,10.592626711698534,1.0,2.9444389791664403,3.3498008896692135,2.328940156118178,2.379546134130174,1.078113709013258,3.243286722073202,1.2513093505044675,3.0106208860477417,1.0,1.0,0.5703892107899243,1.0,1.0,4.382026634673881,11.21121207910547,5.9351587108968875,0.03708748756083461
"Christian, MO",2.1972245773362196,1.0,3.58351893845611,1.0,4.356708826689592,3.7612001156935624,1.0,3.871201010907891,1.0,2.1972245773362196,10.89755380857985,1.0,2.302585092994046,3.3092397941346228,2.503394334494615,2.3513752571634776,0.5516776538671733,3.005525753492836,0.7116520592818483,2.341805806147327,1.0,1.0,0.46494538286016573,1.0,1.0,2.4849066497880004,11.257026256916028,5.859931157146132,-0.27878474683204174
"Churchill, NV",2.4849066497880004,1.0,2.6390573296152584,1.0,3.713572066704308,2.5649493574615367,1.0,2.833213344056216,1.0,1.0986122886681098,10.899217733236709,0.0,2.995732273553991,3.2276406140365377,2.7212150292256108,2.2512917986064953,0.8213619787974062,3.260964785663621,1.2380535816697378,2.5726122302071057,1.0,1.0,0.6177234189039937,1.0,1.0,3.2188758248682006,10.121698960804775,6.078330080129564,0.15665008823195023
"Cibola, NM",2.4849066497880004,0.0,2.5649493574615367,1.0,3.2188758248682006,2.70805020110221,0.0,2.302585092994046,0.0,1.3862943611198906,10.479538961219825,0.0,2.772588722239781,3.2233855392031896,2.5502303329177063,2.5952547069568657,1.4317920992935531,3.602478891084926,2.1231772640093802,3.374168709274236,1.0,0.0,0.582000449777869,0.0,1.0,2.302585092994046,10.211450079283054,5.586499314041468,-0.1591371167005463
"Cimarron, OK",1.3862943611198906,0.0,0.6931471805599453,1.0,1.0986122886681098,1.3862943611198906,0.0,1.6094379124341003,0.0,0.6931471805599453,10.692467503598817,0.0,0.0,3.2368943301923077,3.064051517338072,2.5257286443082556,0.3043000724364178,3.6977166711312415,0.7916743919827689,2.833213344056216,0.0,0.0,0.9847523651590766,0.0,0.0,0.6931471805599453,7.813995675002791,6.014204034077471,0.7825548280343841
"Citrus, FL",2.3978952727983707,1.0,4.23410650459726,0.0,3.8066624897703196,3.970291913552122,1.0,4.430816798843313,0.0,2.9444389791664403,10.596184631815689,1.0,3.332204510175204,2.7635310015353665,3.4623111221150746,2.681021528714291,1.225592798915197,3.4366605617501094,1.5977336813667722,2.8622008809294686,1.0,0.0,0.6427699369960083,1.0,1.0,2.0794415416798357,11.85818752905222,5.950642552587727,1.1682821224032052
"Clackamas, OR",4.02535169073515,1.0,4.700480365792417,1.0,6.733401891837359,5.497168225293202,1.0,5.66988092298052,1.0,4.0943445622221,11.14941291205769,1.0,5.6240175061873385,3.166830832447514,2.6119471367813505,2.2823823856765264,-0.007265184657037793,2.6364819719409662,0.4183081730809243,2.2407096892759584,1.0,1.0,0.45444639369527434,1.0,1.0,5.062595033026967,12.837323145549936,5.491001710377538,-1.3881859272348316
"Claiborne, MS",2.3978952727983707,1.0,2.302585092994046,1.0,2.1972245773362196,1.6094379124341003,0.0,0.0,0.0,1.0986122886681098,10.202072472350189,0.0,1.9459101490553132,3.1623297135092927,2.4957115947274353,2.833213344056216,2.1895321533617094,2.716762109320918,1.3778452282624507,3.835141961092188,0.0,0.0,0.8373776316538194,0.0,0.0,2.3978952727983707,9.169934957341145,6.3784261836515865,3.575811276262274
"Claiborne, TN",1.791759469228055,1.0,2.302585092994046,0.0,3.4965075614664802,2.70805020110221,1.0,1.6094379124341003,0.0,1.9459101490553132,10.46860247817383,0.0,2.302585092994046,3.046039455041996,2.7702421969263944,2.6946271807700692,1.4481305369435742,3.058420682883435,1.3584629682647988,3.0726933146901194,1.0,0.0,0.7192815508789495,1.0,0.0,2.70805020110221,10.380125376764875,6.178358965747071,2.0512533623244744
"Clallam, WA",2.4849066497880004,1.0,3.367295829986474,1.0,4.727387818712341,3.8501476017100584,1.0,4.442651256490317,1.0,2.995732273553991,10.751670735195605,0.0,3.912023005428146,2.9009191415009634,3.1810859401035905,2.4336133554004498,1.0891103175866754,3.1800870373975902,1.4366784362428493,2.747270914255491,1.0,0.0,0.5301853170990511,1.0,1.0,3.7376696182833684,11.176109169167443,5.612763076269032,-0.6686572467623001
"Clare, MI",2.5649493574615367,1.0,3.367295829986474,1.0,3.970291913552122,2.995732273553991,1.0,3.1354942159291497,1.0,2.302585092994046,10.411810046084,0.0,2.4849066497880004,3.040285254480335,2.9927854278661155,2.4765384001174837,1.4660635132266684,0.982433877413112,-0.07936950948895793,3.2068032436339315,1.0,0.0,0.8367345791468944,1.0,0.0,3.044522437723423,10.339352533035376,6.175243374899915,1.2132310281332381
"Clarendon, SC",2.302585092994046,1.0,3.6109179126442243,1.0,3.091042453358316,3.091042453358316,1.0,3.044522437723423,0.0,1.6094379124341003,10.453168438070792,0.0,2.4849066497880004,3.105927953890216,2.819994469617794,2.8449093838194073,1.9912417702382517,1.6220829406141475,0.12753713075492504,3.2347491740244907,1.0,0.0,0.7048614399246004,1.0,1.0,3.5553480614894135,10.462274425587943,5.872962503026981,1.6668789532160004
"Clarion, PA",2.302585092994046,1.0,3.091042453358316,1.0,4.219507705176107,2.995732273553991,1.0,3.713572066704308,1.0,2.70805020110221,10.59633468808707,0.0,2.5649493574615367,2.9649285737489257,2.7984955960969473,2.4595888418037104,1.4910135058683602,1.6851613767916045,-0.2860332165620927,2.856470206220483,1.0,0.0,0.6913041877916177,1.0,1.0,2.9444389791664403,10.59633468808707,5.861355861760962,0.06696788848047114
"Clark, AR",1.0986122886681098,0.0,2.3978952727983707,1.0,2.4849066497880004,2.9444389791664403,1.0,2.4849066497880004,0.0,1.6094379124341003,10.541544766778113,0.0,1.3862943611198906,2.9695164311754416,2.696605676310398,2.451005098112319,1.2788475406408704,3.7133163193695995,1.7927278293826485,3.1135153092103742,1.0,0.0,0.4536590031158957,0.0,1.0,2.0794415416798357,10.043032079974024,6.1396690117576975,0.9865247406142877
"Clark, ID",0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,10.599081736739125,0.0,0.0,3.4456786606669403,2.5753912818573133,2.1400661634962708,0.7597115796266107,4.605270186987825,3.1225867272000922,2.72785282839839,0.0,0.0,0.7658156821013532,0.0,0.0,0.6931471805599453,6.889591308354466,5.622572419230658,-1.4713496774751884
"Clark, IL",2.1972245773362196,1.0,1.9459101490553132,0.0,2.9444389791664403,2.4849066497880004,0.0,3.044522437723423,0.0,1.0986122886681098,10.833681189579275,0.0,0.6931471805599453,3.12504603019289,2.8923084590569625,2.4423470353692043,0.5207599253817803,2.171214760168226,-0.29835142948899757,2.624668592163159,1.0,0.0,0.597432822436567,0.0,0.0,1.791759469228055,9.70106532403517,6.061456918928017,0.6644878419375918
"Clark, IN",1.6094379124341003,1.0,3.6375861597263857,0.0,3.970291913552122,4.394449154672439,1.0,4.23410650459726,1.0,2.9444389791664403,10.851548232499086,1.0,2.5649493574615367,3.1648630326277494,2.545561154295198,2.517696472610991,0.7046422211997475,3.0885420376500696,0.6529004564774177,2.341805806147327,1.0,1.0,0.6124053858736832,1.0,1.0,3.367295829986474,11.61034251467374,5.9604897428085515,0.5740783333952351
"Clark, KS",2.0794415416798357,0.0,0.6931471805599453,0.0,1.6094379124341003,0.6931471805599453,0.0,1.3862943611198906,0.0,0.6931471805599453,10.827587711301765,0.0,1.3862943611198906,3.2283119768213786,3.0904266265031493,2.468099531471619,0.7913406968243798,4.605270178588665,1.9901852842396288,2.4849066497880004,0.0,0.0,0.5005019996635665,0.0,0.0,0.0,7.703007682479236,5.95246380975825,0.3772281526643852
"Clark, KY",0.0,1.0,3.091042453358316,1.0,3.8501476017100584,3.4339872044851463,0.0,2.8903717578961645,0.0,1.6094379124341003,10.911664427066091,1.0,2.1972245773362196,3.1569938492136247,2.651055296717391,2.517696472610991,0.4725914223939096,2.333760278475326,0.2985864910877244,2.7343675094195836,1.0,0.0,0.743722777989636,1.0,1.0,3.2188758248682006,10.480466018721645,5.96409335031185,0.5858549678880175
"Clark, MO",2.3978952727983707,1.0,2.1972245773362196,1.0,2.4849066497880004,1.3862943611198906,1.0,1.9459101490553132,0.0,1.0986122886681098,10.674174310551491,0.0,0.0,3.18017605724723,2.871502532411613,2.4069451083182885,1.1218691324990433,2.597612592123701,0.4960154572642728,2.6878474937846906,0.0,0.0,0.8291776003258877,0.0,0.0,1.0986122886681098,8.87332798950246,6.131443857161423,0.8122484671722332
"Clark, NV",1.6094379124341003,1.0,6.447305862541213,1.0,3.4339872044851463,7.369600720526409,1.0,7.049254841255837,1.0,5.493061443340548,10.851741959615676,1.0,2.9444389791664403,3.220515975086171,2.4245832078206946,2.2192034840549946,-0.2532607219393699,2.3586377489312196,0.1615741994808703,2.7343675094195836,1.0,0.0,0.4366949140922349,1.0,1.0,3.1780538303479458,14.483990488112225,5.955837369464831,-0.3518542389357277
"Clark, OH",1.9459101490553132,1.0,3.970291913552122,1.0,4.04305126783455,4.700480365792417,0.0,3.970291913552122,1.0,3.1780538303479458,10.771658895221004,1.0,2.3978952727983707,3.161136801754363,2.7855489840490444,2.5572273113676265,1.2095984371387856,3.1915742614132845,1.7813298483237585,2.714694743820879,1.0,1.0,0.5843466102487551,1.0,1.0,2.8903717578961645,11.837419100903269,5.9740640324278145,0.7609724295081287
"Clark, SD",2.0794415416798357,0.0,1.6094379124341003,0.0,3.044522437723423,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,11.01112565241155,0.0,0.0,3.166883573846311,3.0811167520700193,2.341805806147327,-0.33864280600346586,3.834911100320621,0.8667449496973273,2.533696813957432,0.0,0.0,0.4433259586056592,0.0,0.0,0.6931471805599453,8.213652703029998,5.675725876873676,-0.8035479964202106
"Clark, WA",4.290459441148391,1.0,4.852030263919617,1.0,6.018593214496234,5.501258210544727,1.0,5.4638318050256105,1.0,4.0943445622221,11.071034933244212,1.0,5.0106352940962555,3.275846930078094,2.4381116116553474,2.2617630984737906,-0.18181018796528398,3.020926930830544,0.862072056201907,2.3608540011180215,1.0,1.0,0.46730645952647887,1.0,1.0,5.181783550292085,12.9606982010027,5.600272098286537,-1.209577686449551
"Clark, WI",3.044522437723423,1.0,2.833213344056216,1.0,5.402677381872279,2.302585092994046,1.0,3.367295829986474,1.0,2.0794415416798357,10.823511307999391,0.0,3.5553480614894135,3.370362662444627,2.747522192938769,2.174751721484161,1.9548477657306695,1.4613474306890362,-1.1256727002583422,2.631888840136646,0.0,1.0,0.4077051480110607,1.0,0.0,4.204692619390966,10.454206739963796,5.7477993600729755,-1.0755645661670017
"Clarke, GA",0.6931471805599453,1.0,4.189654742026425,1.0,2.302585092994046,4.6913478822291435,1.0,4.770684624465665,1.0,2.995732273553991,10.413372734225062,1.0,0.6931471805599453,2.86210540494321,2.1432172241565297,2.1162555148025524,1.0802288764496188,3.5471461925026735,1.655253234048658,3.6402142821326553,1.0,0.0,0.634580111030275,1.0,1.0,1.9459101490553132,11.667481776803415,5.800001332396744,-1.0765560749295404
"Clarke, IA",1.0986122886681098,1.0,1.791759469228055,0.0,3.295836866004329,1.9459101490553132,1.0,2.0794415416798357,0.0,1.3862943611198906,10.808191415158364,0.0,2.302585092994046,3.229374046789761,2.8142718578715744,2.322387720290225,-0.10178579924333399,2.0703792525221445,-0.13527646180099556,2.468099531471619,0.0,0.0,0.751697960275146,0.0,1.0,2.4849066497880004,9.136263168579868,5.853351244978348,-0.38351874853288614
"Clarke, MS",1.3862943611198906,1.0,2.70805020110221,1.0,2.995732273553991,1.791759469228055,0.0,2.0794415416798357,0.0,1.6094379124341003,10.554822665281634,0.0,2.70805020110221,3.205640160632459,2.7961699497875987,2.7013612129514133,1.746475965432125,2.6354093215749557,1.2062788852761226,3.0819099697950434,0.0,0.0,0.7620138728866412,1.0,0.0,2.4849066497880004,9.72507833256209,6.291383937224241,2.5650811655979164
"Clarke, VA",2.5649493574615367,1.0,2.3978952727983707,1.0,4.290459441148391,2.1972245773362196,1.0,2.0794415416798357,1.0,1.0986122886681098,11.181486539956866,1.0,2.833213344056216,3.133379099341952,2.790928144156225,2.3702437414678603,0.07235057741121284,0.24427998516540025,-2.4846542296486445,2.128231705849268,0.0,0.0,0.3979196653853689,1.0,0.0,2.70805020110221,9.549238235812235,5.5329941536759195,-1.0445423359003427
"Clatsop, OR",1.6094379124341003,1.0,3.044522437723423,1.0,3.7376696182833684,3.4657359027997265,1.0,4.584967478670572,1.0,2.772588722239781,10.765110883067974,0.0,1.0986122886681098,3.021478591777153,2.8112755519170616,2.3978952727983707,0.9608392562329812,2.849991373027938,1.0218451078998458,2.631888840136646,1.0,0.0,0.6618178245026577,1.0,1.0,1.9459101490553132,10.519726690555494,5.635503633902907,-0.7295112896855228
"Clay, AR",1.3862943611198906,1.0,1.791759469228055,1.0,1.0986122886681098,2.302585092994046,1.0,2.0794415416798357,0.0,1.3862943611198906,10.472317898588694,0.0,1.3862943611198906,3.1055595750038774,2.996788731805401,2.4069451083182885,0.6592722352544493,2.3265671644293406,0.505132933508001,3.0349529867072724,1.0,0.0,0.6463538739178002,0.0,0.0,1.3862943611198906,9.685518092495647,6.189085141191105,1.0418928397814942
"Clay, FL",0.6931471805599453,1.0,4.31748811353631,0.0,3.6888794541139363,4.8283137373023015,1.0,4.700480365792417,1.0,3.295836866004329,10.989419788046863,1.0,2.4849066497880004,3.2690210526193813,2.4578316835203164,2.4849066497880004,0.6385087236656627,3.1929577534798246,0.9482146193672151,2.451005098112319,1.0,1.0,0.5096002470985685,1.0,1.0,2.6390573296152584,12.15932165084072,5.689345426858432,-0.3145048767349965
"Clay, GA",2.0794415416798357,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,10.16358000762854,0.0,1.0986122886681098,3.11466659911064,2.9741372775542865,2.8449093838194073,3.281192159402007,4.304214659315899,3.4487398220336085,3.535145354171894,0.0,0.0,0.9876257450712707,0.0,0.0,1.0986122886681098,8.065579427282092,6.048553514092109,2.240569290650126
"Clay, IA",0.6931471805599453,1.0,2.3978952727983707,1.0,2.4849066497880004,3.091042453358316,1.0,2.772588722239781,0.0,1.3862943611198906,10.870167169943413,0.0,1.3862943611198906,3.1346042726557766,2.912113250021282,2.2300144001592104,0.19904627325706298,2.3513728114462014,-0.0003230361705659064,2.451005098112319,1.0,0.0,0.517454606628506,1.0,1.0,1.9459101490553132,9.721185995542177,5.660874973644924,-1.1528035579636617
"Clay, IL",0.6931471805599453,1.0,1.9459101490553132,0.0,1.791759469228055,2.1972245773362196,1.0,2.302585092994046,0.0,1.6094379124341003,10.68228476721217,0.0,1.0986122886681098,3.131252277704276,2.882823333421655,2.379546134130174,0.801359464109588,2.747269902075492,0.42413362980453495,2.6741486494265287,1.0,1.0,0.7398851007928158,0.0,1.0,1.6094379124341003,9.533510237357516,5.914853444736141,-0.026842813971414217
"Clay, IN",1.3862943611198906,1.0,2.5649493574615367,0.0,3.4339872044851463,2.9444389791664403,0.0,2.5649493574615367,0.0,1.791759469228055,10.798493359052951,1.0,1.0986122886681098,3.1760995231831104,2.712379480234956,2.4765384001174837,0.6834419553509344,1.3830850242030281,-0.2101882350052129,2.5572273113676265,1.0,1.0,0.6453784045959436,1.0,0.0,1.3862943611198906,10.19950974926291,6.0785592539589155,0.8405846652544731
"Clay, KS",2.0794415416798357,0.0,1.6094379124341003,0.0,2.70805020110221,1.3862943611198906,0.0,2.6390573296152584,0.0,0.6931471805599453,10.846439689363773,0.0,0.0,3.164587268105032,3.0171761552158607,2.6461747973841225,0.4466214160194698,3.2770208668305143,-0.2180034617377259,2.4069451083182885,0.0,0.0,0.5774353191032046,1.0,0.0,1.0986122886681098,9.05193063522854,5.603593747400769,0.07879311123632754
"Clay, KY",0.6931471805599453,1.0,2.5649493574615367,1.0,3.1780538303479458,2.302585092994046,0.0,1.6094379124341003,1.0,1.791759469228055,10.085850775128717,0.0,2.0794415416798357,3.089241896054752,2.49041377685493,2.6461747973841225,2.305789448558693,2.2154996970832648,0.5888858666695557,3.845883202923601,0.0,0.0,0.9407192971192895,0.0,0.0,3.1354942159291497,9.986449073250474,6.233037233890559,2.0799797868313212
"Clay, MN",0.0,1.0,3.2188758248682006,1.0,3.4657359027997265,3.4011973816621555,1.0,3.295836866004329,0.0,1.9459101490553132,11.009025801274971,1.0,0.0,3.148252056620387,2.4846410736924573,1.8562979903656263,0.09002964410195224,2.252555986131976,-0.17802966136766088,2.4932054526026954,1.0,1.0,0.4101365286798029,1.0,0.0,2.70805020110221,10.985275773591676,5.502481951264444,-2.3323482924455945
"Clay, MO",1.6094379124341003,1.0,4.007333185232471,1.0,3.5553480614894135,5.0106352940962555,1.0,4.969813299576001,1.0,3.4965075614664802,11.083771989848263,1.0,2.1972245773362196,3.2504921582604314,2.420202403807715,2.341805806147327,0.06432165887465029,3.3270512710888656,0.9091648711272129,2.0541237336955462,1.0,0.0,0.4043752617746706,1.0,1.0,2.5649493574615367,12.310157848322136,5.677096209393695,-0.8001832437079867
"Clay, MS",1.9459101490553132,0.0,3.044522437723423,1.0,2.5649493574615367,2.3978952727983707,1.0,2.6390573296152584,0.0,1.9459101490553132,10.384678371172429,0.0,1.9459101490553132,3.246314092987001,2.6607128918278082,2.681021528714291,1.563541898488699,3.302560160956764,1.9520744306297833,3.3178157727231046,0.0,1.0,0.8299582612481656,1.0,0.0,2.3978952727983707,9.934695479660322,6.207986222113305,2.116301199072208
"Clay, NC",1.0986122886681098,1.0,1.6094379124341003,1.0,2.833213344056216,1.3862943611198906,1.0,2.1972245773362196,0.0,1.0986122886681098,10.570803973061551,0.0,1.0986122886681098,2.9301542021378815,3.1610337643598183,2.5726122302071057,1.3290230984421632,1.1775657322319153,-0.8579907841375733,2.856470206220483,0.0,0.0,0.5615781806113446,1.0,0.0,2.302585092994046,9.26738211234338,5.741078259399898,0.13064613710682757
"Clay, NE",1.0986122886681098,0.0,1.0986122886681098,1.0,3.091042453358316,0.0,1.0,1.791759469228055,1.0,1.9459101490553132,10.847996382484268,0.0,0.6931471805599453,3.2277025449051155,2.8822201413416333,2.2512917986064953,0.5031799017825772,3.8414209981906966,1.3835057706129883,2.322387720290225,0.0,0.0,0.5765625371696201,0.0,0.0,1.0986122886681098,8.785998208098329,5.796361655949294,-0.7451036386439778
"Clay, SD",0.0,1.0,2.3978952727983707,1.0,2.9444389791664403,2.0794415416798357,1.0,2.9444389791664403,1.0,1.0986122886681098,10.689715156112085,0.0,0.6931471805599453,2.861293701566673,2.3272354822540007,2.0412203288596382,0.5370304742017721,3.3896978248145397,1.654165586902963,2.9444389791664403,1.0,0.0,0.3497418058851025,0.0,1.0,2.4849066497880004,9.537050831395442,6.174619090205828,0.015294033121252852
"Clay, TN",1.6094379124341003,0.0,1.791759469228055,0.0,2.5649493574615367,1.3862943611198906,0.0,1.3862943611198906,0.0,1.0986122886681098,10.396658241063397,0.0,1.6094379124341003,3.0385621734423784,3.000048096477779,2.631888840136646,1.2336381249718635,-1.916735483691689,-3.441715703545613,3.1654750481410856,0.0,0.0,0.9816261292964652,0.0,0.0,1.6094379124341003,8.969669103793757,6.1396690117576975,1.6411559049235689
